t,A_x,A_y,B_x,B_y,C_x,C_y,D_x,D_y,E_x,E_y,F_x,F_y
2.766942E1,,,,,1.469535E-1,1.107247E-3,,,,,,
2.770275E1,,,,,1.645490E-1,7.570479E-4,,,,,,
2.773609E1,,,,,1.801210E-1,1.198450E-3,,,,,,
2.776943E1,,,,,1.997105E-1,1.645432E-3,,,,,,
2.780276E1,,,,,2.203013E-1,2.829392E-3,,,,,,
2.783610E1,,,,,2.415145E-1,9.652052E-4,,,,,,
2.786944E1,,,,,2.615456E-1,7.183196E-4,,,,,,
2.790277E1,,,,,2.853403E-1,8.139457E-4,,,,,,
2.793611E1,,,,,3.096171E-1,1.298421E-3,,,,,,
2.796945E1,,,,,3.347648E-1,1.689668E-3,,,,,,
2.800278E1,,,,,3.616233E-1,3.392485E-4,,,,,,
2.803612E1,,,,,3.886684E-1,7.306802E-4,,,,,,
2.806946E1,,,,,4.165688E-1,1.199956E-3,,,,,,
2.810279E1,,,,,4.467709E-1,1.016267E-3,,,,,,
2.813613E1,,,,,4.743292E-1,1.454405E-3,,,,,,
2.816947E1,,,,,4.985283E-1,8.968831E-4,,,,,,
2.820280E1,,,,,5.341113E-1,2.237822E-3,,,,,,
2.823614E1,,,,,5.623540E-1,8.408808E-4,,,,,,
2.826948E1,,,,,5.937225E-1,1.108316E-3,,,,,,
2.830281E1,,,,,6.316229E-1,1.625220E-3,,,,,,
2.833615E1,,,,,6.664129E-1,2.204030E-3,,,,,,
2.836949E1,,,,,7.013429E-1,1.243197E-3,,,,,,
2.840282E1,,,,,7.376725E-1,1.962126E-3,,,,,,
2.843616E1,,,,,7.769570E-1,2.432508E-3,,,,,,
2.846950E1,,,,,8.120737E-1,1.316172E-3,,,,,,
2.850283E1,,,,,8.511872E-1,1.770986E-3,,,,,,
2.853617E1,,,,,8.898808E-1,1.152665E-3,,,,,,
2.856951E1,,,,,9.334888E-1,1.499051E-3,,,,,,
2.860284E1,,,,,9.741730E-1,1.751840E-3,,,,,,
2.863618E1,,,,,1.017688E0,1.227301E-3,,,,,,
2.866952E1,,,,,1.061965E0,1.807033E-3,,,,,,
2.870285E1,,,,,1.104484E0,8.469380E-4,,,,,,
2.873619E1,,,,,1.149834E0,1.006868E-3,,,,,,
2.876953E1,,,,,,,,,,,,
2.880286E1,,,,,,,,,,,,
2.883620E1,,,,,,,,,,,,
2.886954E1,,,,,,,,,,,,
2.890287E1,,,,,,,,,,,,
2.893621E1,,,,,,,,,,,,
2.896955E1,,,,,,,,,,,,
2.900288E1,,,,,,,,,,,,
2.903622E1,,,,,,,,,,,,
2.906955E1,,,,,,,,,,,,
2.910289E1,,,,,,,,,,,,
2.913623E1,,,,,,,,,,,,
2.916956E1,,,,,,,,,,,,
2.920290E1,,,,,,,,,,,,
2.923624E1,,,,,,,,,,,,
2.926957E1,,,,,,,,,,,,
2.930291E1,,,,,,,,,,,,
2.933625E1,,,,,,,,,,,,
2.936958E1,,,,,,,,,,,,
2.940292E1,,,,,,,,,,,,
2.943626E1,,,,,,,,,,,,
2.946959E1,,,,,,,,,,,,
2.950293E1,,,,,,,,,,,,
2.953627E1,,,,,,,,,,,,
2.956960E1,,,,,,,,,,,,
2.960294E1,,,,,,,,,,,,
2.963628E1,,,,,,,,,,,,
2.966961E1,,,,,,,,,,,,
2.970295E1,,,,,,,,,,,,
2.973629E1,,,,,,,,,,,,
2.976962E1,,,,,,,,,,,,
2.980296E1,,,,,,,,,,,,
2.983630E1,,,,,,,,,,,,
2.986963E1,,,,,,,,,,,,
2.990297E1,,,,,,,,,,,,
2.993631E1,,,,,,,,,,,,
2.996964E1,,,,,,,,,,,,
3.000298E1,,,,,,,,,,,,
3.003632E1,,,,,,,,,,,,
3.006965E1,,,,,,,,,,,,
3.010299E1,,,,,,,,,,,,
3.013633E1,,,,,,,,,,,,
3.016966E1,,,,,,,,,,,,
3.020300E1,,,,,,,,,,,,
3.023634E1,,,,,,,,,,,,
3.026967E1,,,,,,,,,,,,
3.030301E1,,,,,,,,,,,,
3.033635E1,,,,,,,,,,,,
3.036968E1,,,,,,,,,,,,
3.040302E1,,,,,,,,,,,,
3.043636E1,,,,,,,,,,,,
3.046969E1,,,,,,,,,,,,
3.050303E1,,,,,,,,,,,,
3.053637E1,,,,,,,,,,,,
3.056970E1,,,,,,,,,,,,
3.060304E1,,,,,,,,,,,,
3.063638E1,,,,,,,,,,,,
3.066971E1,,,,,,,,,,,,
3.070305E1,,,,,,,,,,,,
3.073639E1,,,,,,,,,,,,
3.076972E1,,,,,,,,,,,,
3.080306E1,,,,,,,,,,,,
3.083640E1,,,,,,,,,,,,
3.086973E1,,,,,,,,,,,,
3.090307E1,,,,,,,,,,,,
3.093641E1,,,,,,,,,,,,
3.096974E1,,,,,,,,,,,,
3.100308E1,,,,,,,,,,,,
3.103642E1,,,,,,,,,,,,
3.106975E1,,,,,,,,,,,,
3.110309E1,,,,,,,,,,,,
3.113643E1,,,,,,,,,,,,
3.116976E1,,,,,,,,,,,,
3.120310E1,,,,,,,,,,,,
3.123644E1,,,,,,,,,,,,
3.126977E1,,,,,,,,,,,,
3.130311E1,,,,,,,,,,,,
3.133645E1,,,,,,,,,,,,
3.136978E1,,,,,,,,,,,,
3.140312E1,,,,,,,,,,,,
3.143646E1,,,,,,,,,,,,
3.146979E1,,,,,,,,,,,,
3.150313E1,,,,,,,,,,,,
3.153647E1,,,,,,,,,,,,
3.156980E1,,,,,,,,,,,,
3.160314E1,,,,,,,,,,,,
3.163648E1,,,,,,,,,,,,
3.166981E1,,,,,,,,,,,,
3.170315E1,,,,,,,,,,,,
3.173649E1,,,,,,,,,,,,
3.176982E1,,,,,,,,,,,,
3.180316E1,,,,,,,,,,,,
3.183650E1,,,,,,,,,,,,
3.186983E1,,,,,,,,,,,,
3.190317E1,,,,,,,,,,,,
3.193651E1,,,,,,,,,,,,
3.196984E1,,,,,,,,,,,,
3.200318E1,,,,,,,,,,,,
3.203652E1,,,,,,,,,,,,
3.206985E1,,,,,,,,,,,,
3.210319E1,,,,,,,,,,,,
3.213653E1,,,,,,,,,,,,
3.216986E1,,,,,,,,,,,,
3.220320E1,,,,,,,,,,,,
3.223654E1,,,,,,,,,,,,
3.226987E1,,,,,,,,,,,,
3.230321E1,,,,,,,,,,,,
3.233655E1,,,,,,,,,,,,
3.236988E1,,,,,,,,,,,,
3.240322E1,,,,,,,,,,,,
3.243656E1,,,,,,,,,,,,
3.246989E1,,,,,,,,,,,,
3.250323E1,,,,,,,,,,,,
3.253657E1,,,,,,,,,,,,
3.256990E1,,,,,,,,,,,,
3.260324E1,,,,,,,,,,,,
3.263658E1,,,,,,,,,,,,
3.266991E1,,,,,,,,,,,,
3.270325E1,,,,,,,,,,,,
3.273659E1,,,,,,,,,,,,
3.276992E1,,,,,,,,,,,,
3.280326E1,,,,,,,,,,,,
3.283660E1,,,,,,,,,,,,
3.286993E1,,,,,,,,,,,,
3.290327E1,,,,,,,,,,,,
3.293661E1,,,,,,,,,,,,
3.296994E1,,,,,,,,,,,,
3.300328E1,,,,,,,,,,,,
3.303662E1,,,,,,,,,,,,
3.306995E1,,,,,,,,,,,,
3.310329E1,,,,,,,,,,,,
3.313663E1,,,,,,,,,,,,
3.316996E1,,,,,,,,,,,,
3.320330E1,,,,,,,,,,,,
3.323664E1,,,,,,,,,,,,
3.326997E1,,,,,,,,,,,,
3.330331E1,,,,,,,,,,,,
3.333665E1,,,,,,,,,,,,
3.336998E1,,,,,,,,,,,,
3.340332E1,,,,,,,,,,,,
3.343666E1,,,,,,,,,,,,
3.346999E1,,,,,,,,,,,,
3.350333E1,,,,,,,,,,,,
3.353667E1,,,,,,,,,,,,
3.357000E1,,,,,,,,,,,,
3.360334E1,,,,,,,,,,,,
3.363668E1,,,,,,,,,,,,
3.367001E1,,,,,,,,,,,,
3.370335E1,,,,,,,,,,,,
3.373669E1,,,,,,,,,,,,
3.377002E1,,,,,,,,,,,,
3.380336E1,,,,,,,,,,,,
3.383670E1,,,,,,,,,,,,
3.387003E1,,,,,,,,,,,,
3.390337E1,,,,,,,,,,,,
3.393671E1,,,,,,,,,,,,
3.397004E1,,,,,,,,,,,,
3.400338E1,,,,,,,,,,,,
3.403672E1,,,,,,,,,,,,
3.407005E1,,,,,,,,,,,,
3.410339E1,,,,,,,,,,,,
3.413673E1,,,,,,,,,,,,
3.417006E1,,,,,,,,,,,,
3.420340E1,,,,,,,,,,,,
3.423674E1,,,,,,,,,,,,
3.427007E1,,,,,,,,,,,,
3.430341E1,,,,,,,,,,,,
3.433674E1,,,,,,,,,,,,
3.437008E1,,,,,,,,,,,,
3.440342E1,,,,,,,,,,,,
3.443675E1,,,,,,,,,,,,
3.447009E1,,,,,,,,,,,,
3.450343E1,,,,,,,,,,,,
3.453676E1,,,,,,,,,,,,
3.457010E1,,,,,,,,,,,,
3.460344E1,,,,,,,,,,,,
3.463677E1,,,,,,,,,,,,
3.467011E1,,,,,,,,,,,,
3.470345E1,,,,,,,,,,,,
3.473678E1,,,,,,,,,,,,
3.477012E1,,,,,,,,,,,,
3.480346E1,,,,,,,,,,,,
3.483679E1,,,,,,,,,,,,
3.487013E1,,,,,,,,,,,,
3.490347E1,,,,,,,,,,,,
3.493680E1,,,,,,,,,,,,
3.497014E1,,,,,,,,,,,,
3.500348E1,,,,,,,,,,,,
3.503681E1,,,,,,,,,,,,
3.507015E1,,,,,,,,,,,,
3.510349E1,,,,,,,,,,,,
3.513682E1,,,,,,,,,,,,
3.517016E1,,,,,,,,,,,,
3.520350E1,,,,,,,,,,,,
3.523683E1,,,,,,,,,,,,
3.527017E1,,,,,,,,,,,,
3.530351E1,,,,,,,,,,,,
3.533684E1,,,,,,,,,,,,
3.537018E1,,,,,,,,,,,,
3.540352E1,,,,,,,,,,,,
3.543685E1,,,,,,,,,,,,
3.547019E1,,,,,,,,,,,,
3.550353E1,,,,,,,,,,,,
3.553686E1,,,,,,,,,,,,
3.557020E1,,,,,,,,,,,,
3.560354E1,,,,,,,,,,,,
3.563687E1,,,,,,,,,,,,
3.567021E1,,,,,,,,,,,,
3.570355E1,,,,,,,,,,,,
3.573688E1,,,,,,,,,,,,
3.577022E1,,,,,,,,,,,,
3.580356E1,,,,,,,,,,,,
3.583689E1,,,,,,,,,,,,
3.587023E1,,,,,,,,,,,,
3.590357E1,,,,,,,,,,,,
3.593690E1,,,,,,,,,,,,
3.597024E1,,,,,,,,,,,,
3.600358E1,,,,,,,,,,,,
3.603691E1,,,,,,,,,,,,
3.607025E1,,,,,,,,,,,,
3.610359E1,,,,,,,,,,,,
3.613692E1,,,,,,,,,,,,
3.617026E1,,,,,,,,,,,,
3.620360E1,,,,,,,,,,,,
3.623693E1,,,,,,,,,,,,
3.627027E1,,,,,,,-1.491247E-3,7.752703E-4,,,,
3.630361E1,,,,,,,-2.441588E-4,5.814030E-4,,,,
3.633694E1,,,,,,,-2.164165E-4,2.765666E-4,,,,
3.637028E1,,,,,,,-2.996434E-4,1.191076E-3,,,,
3.640362E1,,,,,,,2.222275E-3,4.985049E-4,,,,
3.643695E1,,,,,,,4.660967E-3,7.204432E-4,,,,
3.647029E1,,,,,,,8.014167E-3,1.025608E-3,,,,
3.650363E1,,,,,,,1.172769E-2,7.488430E-4,,,,
3.653696E1,,,,,,,1.757507E-2,6.662736E-4,,,,
3.657030E1,,,,,,,2.364405E-2,1.525956E-3,,,,
3.660364E1,,,,,,,3.012885E-2,1.194035E-3,,,,
3.663697E1,,,,,,,3.683525E-2,1.804365E-3,,,,
3.667031E1,,,,,,,4.761549E-2,1.555999E-3,,,,
3.670365E1,,,,,,,5.734252E-2,2.748589E-3,,,,
3.673698E1,,,,,,,6.975791E-2,1.419589E-3,,,,
3.677032E1,,,,,,,8.012235E-2,2.362827E-3,,,,
3.680366E1,,,,,,,9.461612E-2,1.837696E-3,,,,
3.683699E1,,,,,,,1.085002E-1,1.257080E-3,,,,
3.687033E1,,,,,,,1.234372E-1,2.616452E-3,,,,
3.690367E1,,,,,,,1.374045E-1,1.121327E-3,,,,
3.693700E1,,,,,,,1.543925E-1,2.084619E-4,,,,
3.697034E1,,,,,,,1.711585E-1,1.734288E-3,,,,
3.700368E1,,,,,,,1.941877E-1,1.985941E-3,,,,
3.703701E1,,,,,,,2.105477E-1,4.006368E-5,,,,
3.707035E1,,,,,,,2.291202E-1,1.295713E-3,,,,
3.710369E1,,,,,,,2.516305E-1,2.257876E-3,,,,
3.713702E1,,,,,,,2.754340E-1,9.475728E-4,,,,
3.717036E1,,,,,,,2.983950E-1,1.733458E-3,,,,
3.720370E1,,,,,,,3.226295E-1,4.623792E-4,,,,
3.723703E1,,,,,,,3.466290E-1,-6.128089E-4,,,,
3.727037E1,,,,,,,3.753104E-1,1.780119E-3,,,,
3.730371E1,,,,,,,4.015823E-1,1.998178E-3,,,,
3.733704E1,,,,,,,4.280894E-1,2.020346E-3,,,,
3.737038E1,,,,,,,4.561245E-1,1.964298E-3,,,,
3.740372E1,,,,,,,4.870985E-1,6.546929E-4,,,,
3.743705E1,,,,,,,5.188168E-1,7.165509E-4,,,,
3.747039E1,,,,,,,5.460878E-1,1.894681E-3,,,,
3.750373E1,,,,,,,5.826452E-1,1.310496E-3,,,,
3.753706E1,,,,,,,6.128550E-1,1.235068E-3,,,,
3.757040E1,,,,,,,6.464148E-1,2.550949E-3,,,,
3.760374E1,,,,,,,6.847747E-1,1.261653E-3,,,,
3.763707E1,,,,,,,7.211360E-1,2.832493E-3,,,,
3.767041E1,,,,,,,7.579286E-1,2.052418E-3,,,,
3.770375E1,,,,,,,7.953872E-1,1.115678E-3,,,,
3.773708E1,,,,,,,8.344130E-1,2.059855E-3,,,,
3.777042E1,,,,,,,8.730862E-1,2.102798E-3,,,,
3.780376E1,,,,,,,9.142280E-1,1.283963E-3,,,,
3.783709E1,,,,,,,9.545272E-1,2.561317E-3,,,,
3.787043E1,,,,,,,9.981962E-1,2.624337E-3,,,,
3.790377E1,,,,,,,1.040318E0,5.909367E-4,,,,
3.793710E1,,,,,,,1.084163E0,1.104574E-3,,,,
3.797044E1,,,,,,,1.129713E0,1.990612E-3,,,,
3.800378E1,,,,,,,,,,,,
3.803711E1,,,,,,,,,,,,
3.807045E1,,,,,,,,,,,,
3.810379E1,,,,,,,,,,,,
3.813712E1,,,,,,,,,,,,
3.817046E1,,,,,,,,,,,,
3.820380E1,,,,,,,,,,,,
3.823713E1,,,,,,,,,,,,
3.827047E1,,,,,,,,,,,,
3.830381E1,,,,,,,,,,,,
3.833714E1,,,,,,,,,,,,
3.837048E1,,,,,,,,,,,,
3.840382E1,,,,,,,,,,,,
3.843715E1,,,,,,,,,,,,
3.847049E1,,,,,,,,,,,,
3.850383E1,,,,,,,,,,,,
3.853716E1,,,,,,,,,,,,
3.857050E1,,,,,,,,,,,,
3.860384E1,,,,,,,,,,,,
3.863717E1,,,,,,,,,,,,
3.867051E1,,,,,,,,,,,,
3.870385E1,,,,,,,,,,,,
3.873718E1,,,,,,,,,,,,
3.877052E1,,,,,,,,,,,,
3.880386E1,,,,,,,,,,,,
3.883719E1,,,,,,,,,,,,
3.887053E1,,,,,,,,,,,,
3.890387E1,,,,,,,,,,,,
3.893720E1,,,,,,,,,,,,
3.897054E1,,,,,,,,,,,,
3.900388E1,,,,,,,,,,,,
3.903721E1,,,,,,,,,,,,
3.907055E1,,,,,,,,,,,,
3.910389E1,,,,,,,,,,,,
3.913722E1,,,,,,,,,,,,
3.917056E1,,,,,,,,,,,,
3.920390E1,,,,,,,,,,,,
3.923723E1,,,,,,,,,,,,
3.927057E1,,,,,,,,,,,,
3.930391E1,,,,,,,,,,,,
3.933724E1,,,,,,,,,,,,
3.937058E1,,,,,,,,,,,,
3.940392E1,,,,,,,,,,,,
3.943725E1,,,,,,,,,,,,
3.947059E1,,,,,,,,,,,,
3.950393E1,,,,,,,,,,,,
3.953726E1,,,,,,,,,,,,
3.957060E1,,,,,,,,,,,,
3.960393E1,,,,,,,,,,,,
3.963727E1,,,,,,,,,,,,
3.967061E1,,,,,,,,,,,,
3.970394E1,,,,,,,,,,,,
3.973728E1,,,,,,,,,,,,
3.977062E1,,,,,,,,,,,,
3.980395E1,,,,,,,,,,,,
3.983729E1,,,,,,,,,,,,
3.987063E1,,,,,,,,,,,,
3.990396E1,,,,,,,,,,,,
3.993730E1,,,,,,,,,,,,
3.997064E1,,,,,,,,,,,,
4.000397E1,,,,,,,,,,,,
4.003731E1,,,,,,,,,,,,
4.007065E1,,,,,,,,,,,,
4.010398E1,,,,,,,,,,,,
4.013732E1,,,,,,,,,,,,
4.017066E1,,,,,,,,,,,,
4.020399E1,,,,,,,,,,,,
4.023733E1,,,,,,,,,,,,
4.027067E1,,,,,,,,,,,,
4.030400E1,,,,,,,,,,,,
4.033734E1,,,,,,,,,,,,
4.037068E1,,,,,,,,,,,,
4.040401E1,,,,,,,,,,,,
4.043735E1,,,,,,,,,,,,
4.047069E1,,,,,,,,,,,,
4.050402E1,,,,,,,,,,,,
4.053736E1,,,,,,,,,,,,
4.057070E1,,,,,,,,,,,,
4.060403E1,,,,,,,,,,,,
4.063737E1,,,,,,,,,,,,
4.067071E1,,,,,,,,,,,,
4.070404E1,,,,,,,,,,,,
4.073738E1,,,,,,,,,,,,
4.077072E1,,,,,,,,,,,,
4.080405E1,,,,,,,,,,,,
4.083739E1,,,,,,,,,,,,
4.087073E1,,,,,,,,,,,,
4.090406E1,,,,,,,,,,,,
4.093740E1,,,,,,,,,,,,
4.097074E1,,,,,,,,,,,,
4.100407E1,,,,,,,,,,,,
4.103741E1,,,,,,,,,,,,
4.107075E1,,,,,,,,,,,,
4.110408E1,,,,,,,,,,,,
4.113742E1,,,,,,,,,,,,
4.117076E1,,,,,,,,,,,,
4.120409E1,,,,,,,,,,,,
4.123743E1,,,,,,,,,,,,
4.127077E1,,,,,,,,,,,,
4.130410E1,,,,,,,,,,,,
4.133744E1,,,,,,,,,,,,
4.137078E1,,,,,,,,,,,,
4.140411E1,,,,,,,,,,,,
4.143745E1,,,,,,,,,,,,
4.147079E1,,,,,,,,,,,,
4.150412E1,,,,,,,,,,,,
4.153746E1,,,,,,,,,,,,
4.157080E1,,,,,,,,,,,,
4.160413E1,,,,,,,,,,,,
4.163747E1,,,,,,,,,,,,
4.167081E1,,,,,,,,,,,,
4.170414E1,,,,,,,,,,,,
4.173748E1,,,,,,,,,,,,
4.177082E1,,,,,,,,,,,,
4.180415E1,,,,,,,,,,,,
4.183749E1,,,,,,,,,,,,
4.187083E1,,,,,,,,,,,,
4.190416E1,,,,,,,,,,,,
4.193750E1,,,,,,,,,,,,
4.197084E1,,,,,,,,,,,,
4.200417E1,,,,,,,,,,,,
4.203751E1,,,,,,,,,,,,
4.207085E1,,,,,,,,,,,,
4.210418E1,,,,,,,,,,,,
4.213752E1,,,,,,,,,,,,
4.217086E1,,,,,,,,,,,,
4.220419E1,,,,,,,,,,,,
4.223753E1,,,,,,,,,,,,
4.227087E1,,,,,,,,,,,,
4.230420E1,,,,,,,,,,,,
4.233754E1,,,,,,,,,,,,
4.237088E1,,,,,,,,,,,,
4.240421E1,,,,,,,,,,,,
4.243755E1,,,,,,,,,,,,
4.247089E1,,,,,,,,,,,,
4.250422E1,,,,,,,,,,,,
4.253756E1,,,,,,,,,,,,
4.257090E1,,,,,,,,,,,,
4.260423E1,,,,,,,,,,,,
4.263757E1,,,,,,,,,,,,
4.267091E1,,,,,,,,,,,,
4.270424E1,,,,,,,,,,,,
4.273758E1,,,,,,,,,,,,
4.277092E1,,,,,,,,,,,,
4.280425E1,,,,,,,,,,,,
4.283759E1,,,,,,,,,,,,
4.287093E1,,,,,,,,,,,,
4.290426E1,,,,,,,,,,,,
4.293760E1,,,,,,,,,,,,
4.297094E1,,,,,,,,,,,,
4.300427E1,,,,,,,,,,,,
4.303761E1,,,,,,,,,,,,
4.307095E1,,,,,,,,,,,,
4.310428E1,,,,,,,,,,,,
4.313762E1,,,,,,,,,,,,
4.317096E1,,,,,,,,,,,,
4.320429E1,,,,,,,,,,,,
4.323763E1,,,,,,,,,,,,
4.327097E1,,,,,,,,,,,,
4.330430E1,,,,,,,,,,,,
4.333764E1,,,,,,,,,,,,
4.337098E1,,,,,,,,,,,,
4.340431E1,,,,,,,,,,,,
4.343765E1,,,,,,,,,,,,
4.347099E1,,,,,,,,,,,,
4.350432E1,,,,,,,,,,,,
4.353766E1,,,,,,,,,,,,
4.357100E1,,,,,,,,,,,,
4.360433E1,,,,,,,,,,,,
4.363767E1,,,,,,,,,,,,
4.367101E1,,,,,,,,,,,,
4.370434E1,,,,,,,,,,,,
4.373768E1,,,,,,,,,,,,
4.377102E1,,,,,,,,,,,,
4.380435E1,,,,,,,,,,,,
4.383769E1,,,,,,,,,,,,
4.387103E1,,,,,,,,,,,,
4.390436E1,,,,,,,,,,,,
4.393770E1,,,,,,,,,,,,
4.397104E1,,,,,,,,,,,,
4.400437E1,,,,,,,,,,,,
4.403771E1,,,,,,,,,,,,
4.407105E1,,,,,,,,,,,,
4.410438E1,,,,,,,,,,,,
4.413772E1,,,,,,,,,,,,
4.417106E1,,,,,,,,,,,,
4.420439E1,,,,,,,,,,,,
4.423773E1,,,,,,,,,,,,
4.427107E1,,,,,,,,,,,,
4.430440E1,,,,,,,,,,,,
4.433774E1,,,,,,,,,,,,
4.437108E1,,,,,,,,,,,,
4.440441E1,,,,,,,,,,,,
4.443775E1,,,,,,,,,,,,
4.447109E1,,,,,,,,,,,,
4.450442E1,,,,,,,,,,,,
4.453776E1,,,,,,,,,,,,
4.457110E1,,,,,,,,,,,,
4.460443E1,,,,,,,,,,,,
4.463777E1,,,,,,,,,,,,
4.467111E1,,,,,,,,,,,,
4.470444E1,,,,,,,,,,,,
4.473778E1,,,,,,,,,,,,
4.477112E1,,,,,,,,,,,,
4.480445E1,,,,,,,,,,,,
4.483779E1,,,,,,,,,,,,
4.487112E1,,,,,,,,,,,,
4.490446E1,,,,,,,,,,,,
4.493780E1,,,,,,,,,,,,
4.497113E1,,,,,,,,,,,,
4.500447E1,,,,,,,,,,,,
4.503781E1,,,,,,,,,,,,
4.507114E1,,,,,,,,,,,,
4.510448E1,,,,,,,,,,,,
4.513782E1,,,,,,,,,,,,
4.517115E1,,,,,,,,,2.551451E-4,3.974237E-4,,
4.520449E1,,,,,,,,,1.592579E-3,8.641162E-4,,
4.523783E1,,,,,,,,,1.903584E-3,1.237396E-3,,
4.527116E1,,,,,,,,,6.102710E-3,5.846173E-4,,
4.530450E1,,,,,,,,,9.461863E-3,1.580277E-3,,
4.533784E1,,,,,,,,,1.362985E-2,1.269641E-3,,
4.537117E1,,,,,,,,,1.841985E-2,1.705565E-3,,
4.540451E1,,,,,,,,,2.719138E-2,8.900118E-5,,
4.543785E1,,,,,,,,,3.474966E-2,4.318819E-4,,
4.547118E1,,,,,,,,,4.156138E-2,1.396773E-3,,
4.550452E1,,,,,,,,,5.198135E-2,6.201824E-4,,
4.553786E1,,,,,,,,,6.196576E-2,8.388824E-4,,
4.557119E1,,,,,,,,,7.369203E-2,8.711267E-4,,
4.560453E1,,,,,,,,,8.535602E-2,1.587657E-3,,
4.563787E1,,,,,,,,,9.953956E-2,1.153577E-3,,
4.567120E1,,,,,,,,,1.126700E-1,1.098967E-3,,
4.570454E1,,,,,,,,,1.274107E-1,1.211233E-3,,
4.573788E1,,,,,,,,,1.429550E-1,9.356630E-4,,
4.577121E1,,,,,,,,,1.607019E-1,1.782486E-3,,
4.580455E1,,,,,,,,,1.801393E-1,9.392786E-4,,
4.583789E1,,,,,,,,,1.970551E-1,7.885288E-4,,
4.587122E1,,,,,,,,,2.166864E-1,-4.979896E-4,,
4.590456E1,,,,,,,,,2.369963E-1,8.893908E-4,,
4.593790E1,,,,,,,,,2.560318E-1,1.085198E-3,,
4.597123E1,,,,,,,,,2.793205E-1,1.315331E-4,,
4.600457E1,,,,,,,,,3.084972E-1,3.283268E-4,,
4.603791E1,,,,,,,,,3.313008E-1,1.328036E-3,,
4.607124E1,,,,,,,,,3.555454E-1,1.690599E-3,,
4.610458E1,,,,,,,,,3.833227E-1,2.067359E-3,,
4.613792E1,,,,,,,,,4.110170E-1,1.668285E-3,,
4.617125E1,,,,,,,,,4.358712E-1,2.086323E-3,,
4.620459E1,,,,,,,,,4.661839E-1,1.618232E-3,,
4.623793E1,,,,,,,,,4.938366E-1,1.676338E-3,,
4.627126E1,,,,,,,,,5.258948E-1,2.289033E-3,,
4.630460E1,,,,,,,,,5.561938E-1,2.831410E-4,,
4.633794E1,,,,,,,,,5.936274E-1,9.240675E-4,,
4.637127E1,,,,,,,,,6.253531E-1,1.813812E-3,,
4.640461E1,,,,,,,,,6.570929E-1,8.609682E-4,,
4.643795E1,,,,,,,,,6.911877E-1,1.044386E-3,,
4.647128E1,,,,,,,,,7.318215E-1,1.976559E-3,,
4.650462E1,,,,,,,,,7.704474E-1,1.468442E-3,,
4.653796E1,,,,,,,,,8.054514E-1,1.916185E-3,,
4.657129E1,,,,,,,,,8.443436E-1,1.759511E-3,,
4.660463E1,,,,,,,,,8.826804E-1,1.833630E-4,,
4.663797E1,,,,,,,,,9.262503E-1,1.273764E-3,,
4.667130E1,,,,,,,,,9.671295E-1,1.845507E-3,,
4.670464E1,,,,,,,,,1.009626E0,1.195471E-3,,
4.673798E1,,,,,,,,,1.054381E0,1.298565E-3,,
4.677131E1,,,,,,,,,1.097741E0,1.685408E-3,,
4.680465E1,,,,,,,,,1.145396E0,1.504900E-3,,
4.683799E1,,,,,,,,,,,,
4.687132E1,,,,,,,,,,,,
4.690466E1,,,,,,,,,,,,
4.693800E1,,,,,,,,,,,,
4.697133E1,,,,,,,,,,,,
4.700467E1,,,,,,,,,,,,
4.703801E1,,,,,,,,,,,,
4.707134E1,,,,,,,,,,,,
4.710468E1,,,,,,,,,,,,
4.713802E1,,,,,,,,,,,,
4.717135E1,,,,,,,,,,,,
4.720469E1,,,,,,,,,,,,
4.723803E1,,,,,,,,,,,,
4.727136E1,,,,,,,,,,,,
4.730470E1,,,,,,,,,,,,
4.733804E1,,,,,,,,,,,,
4.737137E1,,,,,,,,,,,,
4.740471E1,,,,,,,,,,,,
4.743805E1,,,,,,,,,,,,
4.747138E1,,,,,,,,,,,,
4.750472E1,,,,,,,,,,,,
4.753806E1,,,,,,,,,,,,
4.757139E1,,,,,,,,,,,,
4.760473E1,,,,,,,,,,,,
4.763807E1,,,,,,,,,,,,
4.767140E1,,,,,,,,,,,,
4.770474E1,,,,,,,,,,,,
4.773808E1,,,,,,,,,,,,
4.777141E1,,,,,,,,,,,,
4.780475E1,,,,,,,,,,,,
4.783809E1,,,,,,,,,,,,
4.787142E1,,,,,,,,,,,,
4.790476E1,,,,,,,,,,,,
4.793810E1,,,,,,,,,,,,
4.797143E1,,,,,,,,,,,,
4.800477E1,,,,,,,,,,,,
4.803811E1,,,,,,,,,,,,
4.807144E1,,,,,,,,,,,,
4.810478E1,,,,,,,,,,,,
4.813812E1,,,,,,,,,,,,
4.817145E1,,,,,,,,,,,,
4.820479E1,,,,,,,,,,,,
4.823813E1,,,,,,,,,,,,
4.827146E1,,,,,,,,,,,,
4.830480E1,,,,,,,,,,,,
4.833814E1,,,,,,,,,,,,
4.837147E1,,,,,,,,,,,,
4.840481E1,,,,,,,,,,,,
4.843815E1,,,,,,,,,,,,
4.847148E1,,,,,,,,,,,,
4.850482E1,,,,,,,,,,,,
4.853816E1,,,,,,,,,,,,
4.857149E1,,,,,,,,,,,,
4.860483E1,,,,,,,,,,,,
4.863817E1,,,,,,,,,,,,
4.867150E1,,,,,,,,,,,,
4.870484E1,,,,,,,,,,,,
4.873818E1,,,,,,,,,,,,
4.877151E1,,,,,,,,,,,,
4.880485E1,,,,,,,,,,,,
