t,x,y,
4.118001E0,-2.140272E-2,3.521071E-3
4.151481E0,-3.109020E-2,4.575622E-3
4.184960E0,-4.135043E-2,5.031651E-3
4.218440E0,-4.964409E-2,6.045749E-3
4.251920E0,-5.772888E-2,6.613136E-3
4.285399E0,-6.482511E-2,7.428694E-3
4.318879E0,-7.138311E-2,8.034195E-3
4.352359E0,-7.677677E-2,8.661180E-3
4.385838E0,-8.155493E-2,8.899483E-3
4.419318E0,-8.534592E-2,9.103383E-3
4.452798E0,-8.843588E-2,9.360728E-3
4.486277E0,-9.047270E-2,9.605100E-3
4.519757E0,-9.119228E-2,9.521697E-3
4.553237E0,-9.115829E-2,9.268292E-3
4.586716E0,-9.005773E-2,9.167303E-3
4.620196E0,-8.761194E-2,8.777967E-3
4.653676E0,-8.427531E-2,8.671999E-3
4.687156E0,-7.975147E-2,8.237071E-3
4.720635E0,-7.429208E-2,7.499789E-3
4.754115E0,-6.828883E-2,6.784206E-3
4.787595E0,-6.116238E-2,6.002592E-3
4.821074E0,-5.362470E-2,4.851806E-3
4.854554E0,-4.534809E-2,4.138864E-3
4.888034E0,-3.589265E-2,3.213136E-3
4.921513E0,-2.621776E-2,2.969281E-3
4.954993E0,-1.684746E-2,2.694889E-3
4.988473E0,-7.768659E-3,1.955347E-3
5.021952E0,2.546582E-3,1.689271E-3
5.055432E0,1.412189E-2,1.355879E-3
5.088912E0,2.332135E-2,1.205484E-3
5.122391E0,3.297421E-2,1.237694E-3
5.155871E0,4.296524E-2,1.328648E-3
5.189351E0,5.177344E-2,1.431074E-3
5.222830E0,6.060328E-2,1.608765E-3
5.256310E0,6.872393E-2,1.900010E-3
5.289790E0,7.611028E-2,2.024144E-3
5.323269E0,8.238866E-2,2.344354E-3
5.356749E0,8.859568E-2,2.635147E-3
5.390229E0,9.346904E-2,2.983046E-3
5.423709E0,9.737824E-2,3.167467E-3
5.457188E0,1.004827E-1,3.240194E-3
5.490668E0,1.023717E-1,3.352959E-3
5.524148E0,1.031183E-1,3.299352E-3
5.557627E0,1.027743E-1,3.276876E-3
5.591107E0,1.015857E-1,3.289547E-3
5.624587E0,9.900660E-2,3.296350E-3
5.658066E0,9.608337E-2,3.155238E-3
5.691546E0,9.186743E-2,3.170592E-3
5.725026E0,8.673170E-2,3.153282E-3
5.758505E0,8.041365E-2,3.159737E-3
5.791985E0,7.384906E-2,3.175448E-3
5.825465E0,6.598438E-2,3.121802E-3
5.858944E0,5.791012E-2,2.964966E-3
5.892424E0,4.916974E-2,2.914446E-3
5.925904E0,3.933808E-2,2.953542E-3
5.959383E0,2.907830E-2,3.023099E-3
5.992863E0,2.015102E-2,3.341415E-3
6.026343E0,9.143140E-3,3.287069E-3
6.059823E0,-1.265557E-3,3.511927E-3
6.093302E0,-1.059795E-2,3.577652E-3
6.126782E0,-1.959734E-2,3.455335E-3
6.160262E0,-2.877642E-2,3.943592E-3
6.193741E0,-3.971645E-2,4.805636E-3
6.227221E0,-4.838950E-2,5.059843E-3
6.260701E0,-5.642901E-2,6.068707E-3
6.294180E0,-6.379823E-2,6.450432E-3
6.327660E0,-7.010867E-2,7.303812E-3
6.361140E0,-7.588308E-2,7.846944E-3
6.394619E0,-8.092686E-2,7.943856E-3
6.428099E0,-8.487748E-2,8.128553E-3
6.461579E0,-8.765919E-2,8.791480E-3
6.495058E0,-8.946015E-2,9.127968E-3
6.528538E0,-9.046679E-2,8.891544E-3
6.562018E0,-9.046612E-2,8.975052E-3
6.595497E0,-8.934255E-2,9.003238E-3
6.628977E0,-8.772286E-2,8.298250E-3
6.662457E0,-8.434477E-2,7.501753E-3
6.695936E0,-8.032419E-2,7.312658E-3
6.729416E0,-7.563502E-2,6.578814E-3
6.762896E0,-6.964482E-2,5.678205E-3
6.796376E0,-6.318620E-2,4.882429E-3
6.829855E0,-5.621474E-2,3.909315E-3
6.863335E0,-4.798262E-2,3.313270E-3
6.896815E0,-3.921154E-2,2.152584E-3
6.930294E0,-2.882080E-2,1.475040E-3
6.963774E0,-1.945800E-2,3.514616E-4
6.997254E0,-1.060433E-2,-4.708034E-5
7.030733E0,-1.110667E-3,-6.856412E-4
7.064213E0,9.267553E-3,-1.034018E-3
7.097693E0,2.011669E-2,-1.266348E-3
7.131172E0,2.900027E-2,-1.412934E-3
7.164652E0,3.922202E-2,-1.448481E-3
7.198132E0,4.862718E-2,-1.203993E-3
7.231611E0,5.784594E-2,-1.236404E-3
7.265091E0,6.604447E-2,-1.153075E-3
7.298571E0,7.414121E-2,-1.130510E-3
7.332050E0,8.063241E-2,-7.998736E-4
7.365530E0,8.630986E-2,-1.196046E-4
7.399010E0,9.158144E-2,1.271551E-4
7.432489E0,9.618860E-2,3.603836E-4
7.465969E0,9.945061E-2,5.204918E-4
7.499449E0,1.015414E-1,8.062384E-4
7.532929E0,1.021126E-1,1.204207E-3
7.566408E0,1.023013E-1,1.462018E-3
7.599888E0,1.016665E-1,1.587883E-3
7.633368E0,1.000247E-1,1.636789E-3
7.666847E0,9.690762E-2,1.682205E-3
7.700327E0,9.295572E-2,1.604780E-3
7.733807E0,8.825558E-2,1.571290E-3
7.767286E0,8.250148E-2,1.331359E-3
7.800766E0,7.621228E-2,1.093290E-3
7.834246E0,6.863698E-2,1.068335E-3
7.867725E0,6.095818E-2,8.764421E-4
7.901205E0,5.192919E-2,5.512324E-4
7.934685E0,4.255771E-2,4.817303E-4
7.968164E0,3.250507E-2,4.334432E-4
8.001644E0,2.306325E-2,4.788720E-4
8.035124E0,1.367364E-2,5.941801E-4
8.068603E0,1.704389E-3,1.552159E-3
8.102083E0,-7.979948E-3,1.766244E-3
8.135563E0,-1.683206E-2,1.877130E-3
8.169043E0,-2.636123E-2,2.932028E-3
8.202522E0,-3.657089E-2,3.468972E-3
8.236002E0,-4.587984E-2,3.658311E-3
8.269482E0,-5.395127E-2,4.503420E-3
8.302961E0,-6.176251E-2,4.935146E-3
8.336441E0,-6.858467E-2,5.839812E-3
8.369921E0,-7.450824E-2,6.707961E-3
8.403400E0,-7.968274E-2,6.560796E-3
8.436880E0,-8.435506E-2,6.756578E-3
8.470360E0,-8.717062E-2,6.932696E-3
8.503839E0,-8.960243E-2,7.323679E-3
8.537319E0,-9.105153E-2,7.398405E-3
8.570799E0,-9.149666E-2,7.529071E-3
8.604278E0,-9.102313E-2,7.339145E-3
8.637758E0,-8.954648E-2,7.198248E-3
8.671238E0,-8.663181E-2,6.799303E-3
8.704717E0,-8.295159E-2,6.138180E-3
8.738197E0,-7.805933E-2,5.479752E-3
8.771677E0,-7.247188E-2,4.989642E-3
8.805156E0,-6.609986E-2,4.125809E-3
8.838636E0,-5.907987E-2,3.639103E-3
8.872116E0,-5.104580E-2,2.873199E-3
8.905596E0,-4.269461E-2,2.000535E-3
8.939075E0,-3.327974E-2,1.338326E-3
8.972555E0,-2.318046E-2,4.112108E-4
9.006035E0,-1.491460E-2,-1.094702E-6
9.039514E0,-5.005077E-3,-7.034101E-4
9.072994E0,5.159630E-3,-1.183217E-3
9.106474E0,1.682181E-2,-1.332968E-3
9.139953E0,2.591371E-2,-1.318273E-3
9.173433E0,3.563375E-2,-1.243363E-3
9.206913E0,4.570727E-2,-1.267856E-3
9.240392E0,5.463846E-2,-1.222395E-3
9.273872E0,6.324569E-2,-1.012549E-3
9.307352E0,7.136856E-2,-3.464536E-4
9.340831E0,7.814671E-2,1.454632E-4
9.374311E0,8.439170E-2,2.379506E-4
9.407791E0,8.976676E-2,1.113205E-3
9.441270E0,9.404703E-2,1.384756E-3
9.474750E0,9.746229E-2,1.781939E-3
9.508230E0,9.993502E-2,1.910179E-3
9.541709E0,1.010771E-1,1.967514E-3
9.575189E0,1.014138E-1,2.145387E-3
9.608669E0,1.009274E-1,2.097932E-3
9.642149E0,9.944931E-2,2.147039E-3
9.675628E0,9.668754E-2,2.025637E-3
9.709108E0,9.319616E-2,1.908770E-3
9.742588E0,8.884464E-2,1.786503E-3
9.776067E0,8.342291E-2,1.763272E-3
9.809547E0,7.722231E-2,1.670497E-3
9.843027E0,7.064035E-2,1.728442E-3
9.876506E0,6.263296E-2,1.657897E-3
9.909986E0,5.432687E-2,1.687197E-3
9.943466E0,4.534614E-2,1.703534E-3
9.976945E0,3.540849E-2,1.802616E-3
1.001043E1,2.571962E-2,1.804221E-3
1.004390E1,1.670138E-2,1.836608E-3
1.007738E1,4.483372E-3,2.372364E-3
1.011086E1,-5.299853E-3,2.965197E-3
1.014434E1,-1.455857E-2,3.092734E-3
1.017782E1,-2.334587E-2,3.315801E-3
1.021130E1,-3.336473E-2,4.543369E-3
1.024478E1,-4.335648E-2,5.056035E-3
1.027826E1,-5.135316E-2,5.898025E-3
1.031174E1,-5.915355E-2,6.385373E-3
1.034522E1,-6.590540E-2,7.133693E-3
1.037870E1,-7.236116E-2,7.685817E-3
1.041218E1,-7.795439E-2,7.993424E-3
1.044566E1,-8.233320E-2,8.572787E-3
1.047914E1,-8.606749E-2,9.040336E-3
1.051262E1,-8.859503E-2,9.088531E-3
1.054610E1,-9.020014E-2,9.076710E-3
1.057958E1,-9.062748E-2,9.166283E-3
1.061306E1,-9.014510E-2,9.092980E-3
1.064654E1,-8.876989E-2,8.950697E-3
1.068002E1,-8.620009E-2,8.807736E-3
1.071350E1,-8.288226E-2,8.020420E-3
1.074698E1,-7.836875E-2,7.488943E-3
1.078046E1,-7.275647E-2,7.158982E-3
1.081394E1,-6.661096E-2,6.220692E-3
1.084742E1,-5.959371E-2,5.475605E-3
1.088090E1,-5.204396E-2,4.749074E-3
1.091438E1,-4.388137E-2,3.537162E-3
1.094786E1,-3.420178E-2,3.109623E-3
1.098134E1,-2.484979E-2,2.950649E-3
1.101482E1,-1.554068E-2,2.047663E-3
1.104830E1,-6.302288E-3,1.764348E-3
1.108177E1,3.979477E-3,1.444497E-3
1.111525E1,1.523601E-2,1.452020E-3
1.114873E1,2.478608E-2,1.154263E-3
1.118221E1,3.424396E-2,1.164971E-3
1.121569E1,4.426313E-2,1.361987E-3
1.124917E1,5.331769E-2,1.643460E-3
1.128265E1,6.174369E-2,1.697185E-3
1.131613E1,6.974960E-2,1.901538E-3
1.134961E1,7.681913E-2,2.019405E-3
1.138309E1,8.323269E-2,2.423510E-3
1.141657E1,8.916642E-2,2.794243E-3
1.145005E1,9.362506E-2,3.060236E-3
1.148353E1,9.737409E-2,3.266896E-3
1.151701E1,1.002216E-1,3.270642E-3
1.155049E1,1.020695E-1,3.282778E-3
1.158397E1,1.027647E-1,3.310429E-3
1.161745E1,1.024555E-1,3.284169E-3
1.165093E1,1.011412E-1,3.323544E-3
1.168441E1,9.854354E-2,3.320202E-3
1.171789E1,9.507722E-2,3.264643E-3
1.175137E1,9.098683E-2,3.217274E-3
1.178485E1,8.590081E-2,3.193080E-3
1.181833E1,8.014688E-2,3.202549E-3
1.185181E1,7.368738E-2,3.223178E-3
1.188529E1,6.602449E-2,3.256915E-3
1.191877E1,5.790419E-2,3.273430E-3
1.195225E1,4.920771E-2,3.322865E-3
1.198573E1,3.936632E-2,3.276282E-3
1.201921E1,2.903905E-2,3.283891E-3
1.205269E1,2.022513E-2,3.278360E-3
1.208617E1,9.661801E-3,3.222802E-3
1.211965E1,-1.137597E-3,3.127931E-3
1.215312E1,-1.077818E-2,3.219189E-3
1.218660E1,-1.947165E-2,4.252914E-3
1.222008E1,-2.893216E-2,4.740855E-3
1.225356E1,-3.907874E-2,5.136857E-3
1.228704E1,-4.756520E-2,6.021417E-3
1.232052E1,-5.530384E-2,6.382137E-3
1.235400E1,-6.233071E-2,7.388343E-3
1.238748E1,-6.885701E-2,7.797817E-3
1.242096E1,-7.505049E-2,8.030207E-3
1.245444E1,-7.924568E-2,8.778169E-3
1.248792E1,-8.357020E-2,8.916752E-3
1.252140E1,-8.716369E-2,8.983177E-3
1.255488E1,-8.927240E-2,9.113061E-3
1.258836E1,-9.014406E-2,9.073691E-3
1.262184E1,-9.010116E-2,9.071481E-3
1.265532E1,-8.903936E-2,9.073456E-3
1.268880E1,-8.659323E-2,8.839155E-3
1.272228E1,-8.332885E-2,7.862079E-3
1.275576E1,-7.888668E-2,7.526116E-3
1.278924E1,-7.372530E-2,6.523263E-3
1.282272E1,-6.776344E-2,5.512860E-3
1.285620E1,-6.103119E-2,4.790421E-3
1.288968E1,-5.369828E-2,3.650834E-3
1.292316E1,-4.556123E-2,3.385946E-3
1.295664E1,-3.639713E-2,2.119453E-3
1.299012E1,-2.722962E-2,1.647012E-3
1.302360E1,-1.796374E-2,3.919596E-4
1.305708E1,-9.071121E-3,1.575870E-4
1.309056E1,9.070723E-4,-7.004617E-4
1.312404E1,1.281059E-2,-1.041931E-3
1.315752E1,2.220725E-2,-1.207528E-3
1.319099E1,3.167744E-2,-1.243640E-3
1.322447E1,4.183800E-2,-1.269029E-3
1.325795E1,5.079002E-2,-1.228330E-3
1.329143E1,5.896486E-2,-1.165695E-3
1.332491E1,6.830361E-2,-9.427493E-4
1.335839E1,7.544204E-2,-8.882935E-4
1.339187E1,8.193546E-2,6.378138E-5
1.342535E1,8.733014E-2,2.171495E-4
1.345883E1,9.210517E-2,3.160497E-4
1.349231E1,9.585572E-2,4.529339E-4
1.352579E1,9.913715E-2,5.145557E-4
1.355927E1,1.011194E-1,6.651045E-4
1.359275E1,1.019210E-1,6.981681E-4
1.362623E1,1.021441E-1,6.460546E-4
1.365971E1,1.014123E-1,7.061140E-4
1.369319E1,9.913341E-2,4.524521E-4
1.372667E1,9.617499E-2,4.042337E-4
1.376015E1,9.248275E-2,3.752977E-4
1.379363E1,8.741378E-2,2.015921E-4
1.382711E1,8.177840E-2,2.464466E-4
1.386059E1,7.570097E-2,1.240462E-4
1.389407E1,6.874256E-2,3.070326E-4
1.392755E1,6.076110E-2,1.987337E-4
1.396103E1,5.199004E-2,1.929363E-4
1.399451E1,4.253352E-2,2.116330E-4
1.402799E1,3.254990E-2,2.460834E-4
1.406147E1,2.295921E-2,3.069796E-4
1.409495E1,1.370987E-2,5.091022E-4
1.412843E1,1.671756E-3,8.237645E-4
1.416191E1,-8.252190E-3,1.390393E-3
1.419539E1,-1.712189E-2,1.718742E-3
1.422887E1,-2.558397E-2,2.983414E-3
1.426234E1,-3.529152E-2,3.423228E-3
1.429582E1,-4.492624E-2,3.428829E-3
1.432930E1,-5.272112E-2,4.192341E-3
1.436278E1,-6.049489E-2,4.850784E-3
1.439626E1,-6.707891E-2,5.656700E-3
1.442974E1,-7.293758E-2,6.292607E-3
1.446322E1,-7.809932E-2,6.403268E-3
1.449670E1,-8.190178E-2,7.291833E-3
1.453018E1,-8.489031E-2,7.626702E-3
1.456366E1,-8.703417E-2,7.502593E-3
1.459714E1,-8.821695E-2,7.568828E-3
1.463062E1,-8.854121E-2,7.583613E-3
1.466410E1,-8.782671E-2,7.618715E-3
1.469758E1,-8.578644E-2,7.223173E-3
1.473106E1,-8.314411E-2,6.523826E-3
1.476454E1,-7.899191E-2,6.146803E-3
1.479802E1,-7.452285E-2,5.200414E-3
1.483150E1,-6.844434E-2,4.553789E-3
1.486498E1,-6.233367E-2,3.566364E-3
1.489846E1,-5.494146E-2,3.254516E-3
1.493194E1,-4.742055E-2,2.023823E-3
1.496542E1,-3.833231E-2,1.452322E-3
1.499890E1,-2.883847E-2,4.987630E-4
1.503238E1,-1.967996E-2,-4.059507E-4
1.506586E1,-1.140139E-2,-1.173847E-3
1.509934E1,-1.740571E-3,-1.200069E-3
1.513282E1,9.041892E-3,-1.234622E-3
1.516630E1,1.966278E-2,-2.009714E-3
1.519978E1,2.837833E-2,-2.433933E-3
1.523326E1,3.836023E-2,-2.524194E-3
1.526674E1,4.796496E-2,-2.404068E-3
1.530021E1,5.651606E-2,-2.417131E-3
1.533369E1,6.549650E-2,-1.179879E-3
1.536717E1,7.359423E-2,-1.024905E-3
1.540065E1,7.928946E-2,-1.209377E-3
1.543413E1,8.468600E-2,-1.103685E-3
1.546761E1,8.927252E-2,-8.114888E-4
1.550109E1,9.407796E-2,6.480323E-5
1.553457E1,9.716548E-2,1.640980E-4
1.556805E1,9.901532E-2,2.614468E-4
1.560153E1,1.002080E-1,3.484762E-4
1.563501E1,1.006810E-1,3.934566E-4
1.566849E1,1.002383E-1,3.697794E-4
1.570197E1,9.878994E-2,4.143586E-4
1.573545E1,9.623717E-2,4.514797E-4
1.576893E1,9.233097E-2,4.649324E-4
1.580241E1,8.764775E-2,3.173417E-4
1.583589E1,8.227562E-2,3.104495E-4
1.586937E1,7.630024E-2,2.282445E-4
1.590285E1,6.939190E-2,3.315749E-4
1.593633E1,6.210261E-2,3.846965E-4
1.596981E1,5.358525E-2,1.838112E-4
1.600329E1,4.484780E-2,2.058290E-4
1.603677E1,3.449321E-2,2.689248E-4
1.607025E1,2.519953E-2,3.601323E-4
1.610373E1,1.627829E-2,8.622130E-4
1.613721E1,4.363279E-3,1.256487E-3
1.617069E1,-5.925786E-3,1.583690E-3
1.620417E1,-1.534673E-2,1.856170E-3
1.623765E1,-2.331818E-2,3.469217E-3
1.627113E1,-3.242648E-2,3.221420E-3
1.630461E1,-4.245155E-2,3.382439E-3
1.633809E1,-5.055194E-2,4.539749E-3
1.637156E1,-5.827668E-2,5.207451E-3
1.640504E1,-6.504067E-2,5.853883E-3
1.643852E1,-7.116720E-2,6.209331E-3
1.647200E1,-7.595654E-2,7.304894E-3
1.650548E1,-8.034347E-2,7.665500E-3
1.653896E1,-8.381477E-2,7.762428E-3
1.657244E1,-8.683982E-2,7.730610E-3
1.660592E1,-8.863433E-2,7.736138E-3
1.663940E1,-8.930622E-2,7.763886E-3
1.667288E1,-8.844520E-2,7.672568E-3
1.670636E1,-8.691502E-2,7.642325E-3
1.673984E1,-8.427592E-2,7.335242E-3
1.677332E1,-8.068361E-2,6.515328E-3
1.680680E1,-7.638717E-2,6.148952E-3
1.684028E1,-7.102124E-2,5.108613E-3
1.687376E1,-6.475442E-2,4.596888E-3
1.690724E1,-5.775881E-2,3.451467E-3
1.694072E1,-5.024912E-2,3.277022E-3
1.697420E1,-4.191378E-2,3.126554E-3
1.700768E1,-3.199538E-2,1.894805E-3
1.704116E1,-2.297833E-2,1.483523E-3
1.707464E1,-1.463837E-2,3.724854E-4
1.710812E1,-5.129700E-3,1.179881E-4
1.714160E1,5.034378E-3,3.832732E-5
1.717508E1,1.671859E-2,-1.436265E-4
1.720856E1,2.547360E-2,-2.310639E-4
1.724204E1,3.509522E-2,4.818606E-5
1.727552E1,4.535489E-2,2.081740E-4
1.730900E1,5.411697E-2,3.183750E-4
1.734248E1,6.180965E-2,7.829736E-4
1.737596E1,7.073103E-2,9.656988E-4
1.740943E1,7.778791E-2,1.011936E-3
1.744291E1,8.340471E-2,1.668623E-3
1.747639E1,8.849895E-2,1.930541E-3
1.750987E1,9.314582E-2,2.158593E-3
1.754335E1,9.676445E-2,2.277259E-3
1.757683E1,9.955914E-2,2.670023E-3
1.761031E1,1.008375E-1,3.041366E-3
1.764379E1,1.014198E-1,3.158396E-3
1.767727E1,1.008665E-1,3.223262E-3
1.771075E1,9.954458E-2,3.260518E-3
1.774423E1,9.688863E-2,3.299016E-3
1.777771E1,9.344015E-2,3.168664E-3
1.781119E1,8.905993E-2,3.176269E-3
1.784467E1,8.388266E-2,3.222742E-3
1.787815E1,7.806727E-2,3.293787E-3
1.791163E1,7.188088E-2,3.185903E-3
1.794511E1,6.398568E-2,3.254077E-3
1.797859E1,5.600655E-2,3.278054E-3
1.801207E1,4.743727E-2,3.234461E-3
1.804555E1,3.727062E-2,3.271455E-3
1.807903E1,2.749800E-2,3.217069E-3
1.811251E1,1.869651E-2,3.179776E-3
1.814599E1,7.775081E-3,3.125249E-3
1.817947E1,-2.894504E-3,3.123690E-3
1.821295E1,-1.220005E-2,3.615593E-3
1.824643E1,-2.077107E-2,4.608356E-3
1.827991E1,-3.006129E-2,4.853981E-3
1.831339E1,-3.997331E-2,5.867126E-3
1.834687E1,-4.831416E-2,6.169477E-3
1.838035E1,-5.597813E-2,7.321300E-3
1.841383E1,-6.321048E-2,7.603918E-3
1.844730E1,-6.981439E-2,8.384138E-3
1.848078E1,-7.511047E-2,8.702679E-3
1.851426E1,-7.978568E-2,8.928625E-3
1.854774E1,-8.354023E-2,9.155409E-3
1.858122E1,-8.610177E-2,9.160304E-3
1.861470E1,-8.781825E-2,9.301609E-3
1.864818E1,-8.842483E-2,9.138448E-3
1.868166E1,-8.833525E-2,9.073985E-3
1.871514E1,-8.745933E-2,8.991586E-3
1.874862E1,-8.502183E-2,8.989745E-3
1.878210E1,-8.162615E-2,8.767123E-3
1.881558E1,-7.744283E-2,8.119990E-3
1.884906E1,-7.207946E-2,7.325807E-3
1.888254E1,-6.642541E-2,6.460587E-3
1.891602E1,-5.988205E-2,5.786669E-3
1.894950E1,-5.280845E-2,4.953484E-3
1.898298E1,-4.488293E-2,3.921902E-3
1.901646E1,-3.534038E-2,3.111343E-3
1.904994E1,-2.605486E-2,2.940827E-3
1.908342E1,-1.708195E-2,2.016706E-3
1.911690E1,-7.997944E-3,1.763885E-3
1.915038E1,2.034205E-3,1.431941E-3
1.918386E1,1.309304E-2,1.188624E-3
1.921734E1,2.232230E-2,9.428233E-4
1.925082E1,3.173124E-2,5.821451E-4
1.928430E1,4.166977E-2,4.132549E-4
1.931778E1,5.032619E-2,4.764184E-4
1.935126E1,5.908694E-2,5.582622E-4
1.938474E1,6.684150E-2,1.147434E-3
1.941822E1,7.454964E-2,1.596490E-3
1.945170E1,8.052587E-2,1.870204E-3
1.948518E1,8.604072E-2,2.018654E-3
1.951865E1,9.074976E-2,2.261886E-3
1.955213E1,9.455099E-2,2.455421E-3
1.958561E1,9.767349E-2,2.314158E-3
1.961909E1,9.970275E-2,2.189483E-3
1.965257E1,1.003577E-1,2.088775E-3
1.968605E1,1.005188E-1,2.034475E-3
1.971953E1,9.965093E-2,2.041734E-3
