t,mass A,mass B,mass C,mass D,mass E,
2.470231E0,2.004061E0,,,,
2.487035E0,2.003257E0,,,,
2.503839E0,2.002452E0,,,,
2.520644E0,2.002050E0,,,,
2.537448E0,2.003257E0,,,,
2.554252E0,2.007681E0,,,,
2.571057E0,2.007681E0,,,,
2.587861E0,2.007681E0,,,,
2.604665E0,2.007681E0,,,,
2.621469E0,2.007681E0,,,,
2.638274E0,2.007681E0,,,,
2.655078E0,2.010898E0,,,,
2.671882E0,2.010898E0,,,,
2.688687E0,2.010898E0,,,,
2.705491E0,2.010898E0,,,,
2.722295E0,2.010898E0,,,,
2.739099E0,2.010898E0,,,,
2.755904E0,2.010898E0,,,,
2.772708E0,2.012105E0,,,,
2.789512E0,2.012507E0,,,,
2.806317E0,2.012507E0,,,,
2.823121E0,2.012507E0,,,,
2.839925E0,2.012507E0,,,,
2.856729E0,2.014116E0,,,,
2.873534E0,2.014116E0,,,,
2.890338E0,2.014116E0,,,,
2.907142E0,2.014116E0,,,,
2.923947E0,2.014116E0,,,,
2.940751E0,2.016529E0,,,,
2.957555E0,2.014920E0,,,,
2.974360E0,2.011703E0,,,,
2.991164E0,2.005268E0,,,,
3.007968E0,1.995213E0,,,,
3.024772E0,1.981941E0,,,,
3.041577E0,1.957810E0,,,,
3.058381E0,1.941723E0,,,,
3.075185E0,1.918799E0,,,,
3.091990E0,1.889440E0,,,,
3.108794E0,1.860483E0,,,,
3.125598E0,1.828873E0,,,,
3.142402E0,1.793628E0,,,,
3.159207E0,1.755501E0,,,,
3.176011E0,1.714172E0,,,,
3.192815E0,1.669849E0,,,,
3.209620E0,1.623540E0,,,,
3.226424E0,1.573336E0,,,,
3.243228E0,1.520301E0,,,,
3.260032E0,1.463824E0,,,,
3.276837E0,1.405042E0,,,,
3.293641E0,1.343558E0,,,,
3.310445E0,1.279037E0,,,,
3.327250E0,1.211430E0,,,,
3.344054E0,1.139951E0,,,,
3.360858E0,1.047894E0,,,,
3.377663E0,9.705453E-1,,,,
3.394467E0,8.895835E-1,,,,
3.411271E0,8.059195E-1,,,,
3.428075E0,7.179311E-1,,,,
3.444880E0,6.260454E-1,,,,
3.461684E0,5.320125E-1,,,,
3.478488E0,4.340861E-1,,,,
3.495293E0,3.325550E-1,,,,
3.512097E0,2.294609E-1,,,,
3.528901E0,1.260979E-1,,,,
3.545705E0,2.130577E-2,,,,
3.562510E0,-1.793883E-2,,,,
3.579314E0,6.214863E-3,,,,
3.596118E0,,,,,
3.612923E0,,,,,
3.629727E0,,,,,
3.646531E0,,,,,
3.663335E0,,,,,
3.680140E0,,,,,
3.696944E0,,,,,
3.713748E0,,,,,
3.730553E0,,,,,
3.747357E0,,,,,
3.764161E0,,,,,
3.780965E0,,,,,
3.797770E0,,,,,
3.814574E0,,,,,
3.831378E0,,,,,
3.848183E0,,,,,
3.864987E0,,,,,
3.881791E0,,,,,
3.898596E0,,,,,
3.915400E0,,,,,
3.932204E0,,,,,
3.949008E0,,,,,
3.965813E0,,,,,
3.982617E0,,,,,
3.999421E0,,,,,
4.016226E0,,,,,
4.033030E0,,,,,
4.049834E0,,,,,
4.066638E0,,,,,
4.083443E0,,,,,
4.100247E0,,,,,
4.117051E0,,,,,
4.133856E0,,,,,
4.150660E0,,,,,
4.167464E0,,,,,
4.184268E0,,,,,
4.201073E0,,,,,
4.217877E0,,,,,
4.234681E0,,,,,
4.251486E0,,,,,
4.268290E0,,,,,
4.285094E0,,,,,
4.301899E0,,,,,
4.318703E0,,,,,
4.335507E0,,,,,
4.352311E0,,,,,
4.369116E0,,,,,
4.385920E0,,,,,
4.402724E0,,,,,
4.419529E0,,,,,
4.436333E0,,,,,
4.453137E0,,,,,
4.469941E0,,,,,
4.486746E0,,,,,
4.503550E0,,,,,
4.520354E0,,,,,
4.537159E0,,,,,
4.553963E0,,,,,
4.570767E0,,,,,
4.587571E0,,,,,
4.604376E0,,,,,
4.621180E0,,,,,
4.637984E0,,,,,
4.654789E0,,,,,
4.671593E0,,,,,
4.688397E0,,,,,
4.705201E0,,,,,
4.722006E0,,,,,
4.738810E0,,,,,
4.755614E0,,,,,
4.772419E0,,,,,
4.789223E0,,,,,
4.806027E0,,,,,
4.822832E0,,,,,
4.839636E0,,,,,
4.856440E0,,,,,
4.873244E0,,,,,
4.890049E0,,,,,
4.906853E0,,,,,
4.923657E0,,,,,
4.940462E0,,,,,
4.957266E0,,,,,
4.974070E0,,,,,
4.990874E0,,,,,
5.007679E0,,,,,
5.024483E0,,,,,
5.041287E0,,,,,
5.058092E0,,,,,
5.074896E0,,,,,
5.091700E0,,,,,
5.108504E0,,,,,
5.125309E0,,,,,
5.142113E0,,,,,
5.158917E0,,,,,
5.175722E0,,,,,
5.192526E0,,,,,
5.209330E0,,,,,
5.226135E0,,,,,
5.242939E0,,,,,
5.259743E0,,,,,
5.276547E0,,,,,
5.293352E0,,,,,
5.310156E0,,,,,
5.326960E0,,,,,
5.343765E0,,,,,
5.360569E0,,,,,
5.377373E0,,,,,
5.394177E0,,,,,
5.410982E0,,,,,
5.427786E0,,,,,
5.444590E0,,,,,
5.461395E0,,,,,
5.478199E0,,,,,
5.495003E0,,,,,
5.511807E0,,,,,
5.528612E0,,,,,
5.545416E0,,,,,
5.562220E0,,,,,
5.579025E0,,,,,
5.595829E0,,,,,
5.612633E0,,,,,
5.629438E0,,,,,
5.646242E0,,,,,
5.663046E0,,,,,
5.679850E0,,,,,
5.696655E0,,,,,
5.713459E0,,,,,
5.730263E0,,,,,
5.747068E0,,,,,
5.763872E0,,,,,
5.780676E0,,,,,
5.797480E0,,,,,
5.814285E0,,,,,
5.831089E0,,,,,
5.847893E0,,,,,
5.864698E0,,,,,
5.881502E0,,,,,
5.898306E0,,,,,
5.915110E0,,,,,
5.931915E0,,,,,
5.948719E0,,,,,
5.965523E0,,,,,
5.982328E0,,,,,
