t,mass A,mass B,mass C,mass D,mass E,
5.245028E0,2.058546E0,,,,
5.261839E0,2.058546E0,,,,
5.278650E0,2.058546E0,,,,
5.295461E0,2.059266E0,,,,
5.312272E0,2.059266E0,,,,
5.329083E0,2.059266E0,,,,
5.345894E0,2.059266E0,,,,
5.362705E0,2.059266E0,,,,
5.379516E0,2.059266E0,,,,
5.396327E0,2.052784E0,,,,
5.413137E0,2.044863E0,,,,
5.429948E0,2.041262E0,,,,
5.446759E0,2.033340E0,,,,
5.463570E0,2.020378E0,,,,
5.480381E0,2.010296E0,,,,
5.497192E0,2.000934E0,,,,
5.514003E0,1.987251E0,,,,
5.530814E0,1.973568E0,,,,
5.547625E0,1.959886E0,,,,
5.564436E0,1.944763E0,,,,
5.581247E0,1.924599E0,,,,
5.598058E0,1.898673E0,,,,
5.614869E0,1.879229E0,,,,
5.631680E0,1.859065E0,,,,
5.648491E0,1.834580E0,,,,
5.665302E0,1.807215E0,,,,
5.682113E0,1.780570E0,,,,
5.698924E0,1.752484E0,,,,
5.715735E0,1.722958E0,,,,
5.732546E0,1.693432E0,,,,
5.749357E0,1.662466E0,,,,
5.766168E0,1.609175E0,,,,
5.782979E0,1.571727E0,,,,
5.799790E0,1.544768E0,,,,
5.816601E0,1.511628E0,,,,
5.833412E0,1.479297E0,,,,
5.850223E0,1.434034E0,,,,
5.867034E0,1.399278E0,,,,
5.883845E0,1.365330E0,,,,
5.900656E0,1.330574E0,,,,
5.917467E0,1.291777E0,,,,
5.934278E0,1.249746E0,,,,
5.951089E0,1.211757E0,,,,
5.967900E0,1.184276E0,,,,
5.984711E0,1.146287E0,,,,
6.001522E0,1.110722E0,,,,
6.018333E0,1.078391E0,,,,
6.035144E0,1.041211E0,,,,
6.051955E0,1.005646E0,,,,
6.068766E0,9.725070E-1,,,,
6.085577E0,9.345180E-1,,,,
6.102388E0,9.013786E-1,,,,
6.119199E0,8.633895E-1,,,,
6.136010E0,8.278253E-1,,,,
6.152821E0,7.890280E-1,,,,
6.169632E0,7.575051E-1,,,,
6.186443E0,7.203244E-1,,,,
6.203254E0,6.807188E-1,,,,
6.220065E0,6.419214E-1,,,,
6.236876E0,6.103986E-1,,,,
6.253687E0,5.756427E-1,,,,
6.270498E0,5.295708E-1,,,,
6.287309E0,5.004728E-1,,,,
6.304120E0,4.576341E-1,,,,
6.320931E0,4.172202E-1,,,,
6.337742E0,3.751898E-1,,,,
6.354553E0,3.485166E-1,,,,
6.371364E0,3.072945E-1,,,,
6.388175E0,2.733468E-1,,,,
6.404986E0,2.288915E-1,,,,
6.421797E0,1.917108E-1,,,,
6.438608E0,1.561466E-1,,,,
6.455419E0,1.181575E-1,,,,
6.472230E0,8.663468E-2,,,,
6.489041E0,3.813802E-2,,,,
6.505852E0,5.806909E-3,,,,
6.522663E0,,,,,
6.539474E0,,,,,
6.556285E0,,,,,
6.573096E0,,,,,
